supplier_id,seller,inn,entity_type,director_name,director_role,founders,ogrn,founding_date,address,phones,email,source_url
250033724,"ООО ""ЛЕГИОН""",2223642887,legal_entity_ru,Исмаилова Эльмира Валяддиновна,Директор,[],1232200014496,18.08.2023,"край Алтайский, г. Барнаул, ул. Малахова, зд. 1е, офис 6",[],,https://companies.rbc.ru/id/1232200014496-ooo-ooo-legion/
868674,"ООО ""ЛЕКРА""",5024186018,legal_entity_ru,Колесникова Людмила Вячеславовна,Генеральный Директор,[],1185053013419,15.06.2018,"обл. Московская, г. Красногорск, пер. Железнодорожный, д. 7, помещ. 6",[],,https://companies.rbc.ru/id/1185053013419-ooo-lekra/
54839,"ООО ""Левенгук""",7727728250,legal_entity_ru,Епифанов Антон Валерьевич,Генеральный Директор,"[{""name"": ""Публичное акционерное общество «Левенгук»"", ""inn"": ""7839462305""}]",1107746758888,16.09.2010,"г. Москва, вн.тер.г. муниципальный округ Бабушкинский, ул. Искры, д. 31, к. 1, пом II ком 7а",[],,https://companies.rbc.ru/id/1107746758888-ooo-levenguk/
188251,"ООО ""М-КРАСКИ""",3662277183,legal_entity_ru,Стрекалина Екатерина Олеговна,Генеральный Директор,[],1193668026529,11.07.2019,"обл. Воронежская, г. Воронеж, пр-кт Революции, д. 1/1, офис 5",[],,https://companies.rbc.ru/id/1193668026529-obschestvo-s-ogranichennoj-otvetstvennostyu-territoriya/
250159951,"ООО ""МА ЛЯНТАЙХУН""",7751392026,legal_entity_ru,Сюй Ян,Генеральный Директор,[],1267700195245,08.06.2026,"г. Москва, Филимонковский, Марьино д., ул. Жемчужная, д. 1, к. 11, помещ. 35К",[],,https://companies.rbc.ru/id/1267700195245-ooo-ma-lyantajhun/
545104,"ООО ""МАКСИМ""",2619013802,legal_entity_ru,Холодов Александр Александрович,Директор,[],1182651017119,06.09.2018,"край Ставропольский, г. Зеленокумск, ул. Кочубея, д. 34, офис 1",[],,https://companies.rbc.ru/id/1182651017119-ooo-maksim/
92351,"ООО ""МАРКЕТСПЕЙС""",7720647362,legal_entity_ru,Ефимов Вадим Иванович,Генеральный Директор,[],1207700367874,05.10.2020,"обл. Смоленская, г. Смоленск, ул. Краснинская 2-Я, д. 7/1, помещ. 16",[],,https://companies.rbc.ru/id/1207700367874-obschestvo-s-ogranichennoj-otvetstvennostyu-marketspejs/
311840,"ООО ""МАРНИКС""",7729773266,legal_entity_ru,Малков Алексей Ильич,Генеральный Директор,[],1147746609889,30.05.2014,"г. Москва, вн.тер.г. Муниципальный округ Ростокино, ул. Малахитовая, влд. 27, стр. 1",[],,https://companies.rbc.ru/id/1147746609889-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-promteh/
250031111,"ООО ""МАРНИКС""",7729773266,legal_entity_ru,Малков Алексей Ильич,Генеральный Директор,[],1147746609889,30.05.2014,"г. Москва, вн.тер.г. Муниципальный округ Ростокино, ул. Малахитовая, влд. 27, стр. 1",[],,https://companies.rbc.ru/id/1147746609889-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-promteh/
546618,"ООО ""МАСТЕР КЛЯЙН""",1649011310,legal_entity_ru,Куркина Светлана Семеновна,Генеральный Директор,[],1051608002786,18.02.2005,"респ. Татарстан, г. Бугульма, ул. Нефтяников, зд. 17, офис 6",[],,https://companies.rbc.ru/id/1051608002786-ooo-master-klyajn/
4350438,"ООО ""МВК-ТЕКС""",9726089291,legal_entity_ru,Кузнецов Дмитрий Сергеевич,Генеральный Директор,[],1247700777631,02.12.2024,"г. Москва, вн.тер. г. Муниципальный округ Нагорный, пр-д Электролитный, д. 1б",[],,https://companies.rbc.ru/id/1247700777631-ooo-mvk-teks/
250060333,"ООО ""МЕГА""",2632125985,legal_entity_ru,Адамова Наталья Станиславовна,Генеральный Директор,[],1252600005712,29.04.2025,"край Ставропольский, г.о. Город-Курорт Пятигорск, г. Пятигорск, ул. им.С.Г. Иглина, д. 1",[],,https://companies.rbc.ru/id/1252600005712-ooo-mega/
4097646,"ООО ""МЕДИЦИНСКИЕ РАСХОДНИКИ""",5032378644,legal_entity_ru,Магрупов Байрам Чарыкулыевич,Генеральный Директор,[],1245000049238,16.04.2024,"обл. Московская, г.о. Одинцовский, д. Солманово, ул. Триумфальная, д. 20, кв. 1",[],,https://companies.rbc.ru/id/1245000049238-ooo-meditsinskie-rashodniki/
235103,"ООО ""МЕДЛИДЕР""",7806259259,legal_entity_ru,Травкина Светлана Владимировна,Генеральный Директор,[],1167847497410,26.12.2016,"г. Санкт-Петербург, вн.тер.г. муниципальный округ Большая Охта, ул. Дегтярёва, д. 4, литера А, офис 526",[],,https://companies.rbc.ru/id/1167847497410-ooo-medlider/
1337779,"ООО ""МЕДСНАБ""",5907033293,legal_entity_ru,Некрасова Наталия Викторовна,Директор,[],1075907001026,02.05.2007,"край Пермский, г.о. Пермский, г. Пермь, ул. Репина, д. 103, этаж 2, офис 2",[],,https://companies.rbc.ru/id/1075907001026-ooo-medsnab/
1195394,"ООО ""МИЛЛЕНИУМ""",5003154689,legal_entity_ru,Адиньяев Данай Самсонович,Генеральный Директор,[],1225000144346,20.12.2022,"обл. Московская, г.о. Ленинский, п. Битца, км 21-Й, д. 26, помещ. Ад-17а",[],,https://companies.rbc.ru/id/1225000144346-obschestvo-s-ogranichennoj-otvetstvennostyu-millenium/
83455,"ООО ""МИЛОПЕТС""",7328106755,legal_entity_ru,,,[],1207300010675,31.08.2020,"обл. Курганская, г. Курган, ул. Карельцева, д. 105, помещ. 24",[],,https://companies.rbc.ru/id/1207300010675-obschestvo-s-ogranichennoj-otvetstvennostyu-milopets/
4130230,"ООО ""МИР ГИГИЕНЫ""",9722075996,legal_entity_ru,Гиёсов Достон Рахмон Угли,Генеральный Директор,[],1247700342878,25.04.2024,"г. Москва, вн.тер.г. Муниципальный округ Лефортово, ул. Авиамоторная, д. 50, стр. 2, помещ. 29/2",[],,https://companies.rbc.ru/id/1247700342878-ooo-mir-gigienyi/
4161463,"ООО ""МИРОВОЙ КОРАБЛЬ""",9723229180,legal_entity_ru,Ноосан Олонбат,Генеральный Директор,[],1247700319437,15.04.2024,"г. Москва, вн.тер. г. Муниципальный округ Марьино, ул. Люблинская, д. 151",[],,https://companies.rbc.ru/id/1247700319437-ooo-mirovoj-korabl/
4402187,"ООО ""МИТЕХНИКС""",7810354025,legal_entity_ru,Довгайло Андрей Игоревич,Генеральный Директор,[],1247800128091,24.12.2024,"г. Санкт-Петербург, вн.тер. г. Муниципальный округ Московская Застава, ул. Ломаная, д. 6, лит А, помещ. 4-Н, офис 5",[],,https://companies.rbc.ru/id/1247800128091-ooo-mitehniks/
4217364,"ООО ""МПГОЛД""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
3958468,"ООО ""МПЛУТ""",9713005738,legal_entity_ru,Безменов Александр Сергеевич,Генеральный Директор,[],1237700820862,27.11.2023,"г. Москва, вн.тер. г. Муниципальный округ Академический, ул. Ивана Бабушкина, д. 18, к. 2, помещ. 2п",[],,https://companies.rbc.ru/id/1237700820862-ooo-ooo-mplut/
4146228,"ООО ""Мар Юдж Групп""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
542920,"ООО ""Медпростор""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
3959136,"ООО ""Миконойл""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1308584,"ООО ""Мульти ОЕМ""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
250011415,"ООО ""НАКОМОНИ""",6166130421,legal_entity_ru,Омельчук Надежда Сергеевна,Генеральный Директор,[],1246100009231,08.04.2024,"обл. Ростовская, г. Ростов-На-Дону, ул. 2-Я Грамши, д. 178/1, кв. 11",[],,https://companies.rbc.ru/id/1246100009231-ooo-nakomoni/
1371645,"ООО ""НИКСАН ГРУПП""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
56236,"ООО ""НК ДЖАКС""",7714415483,legal_entity_ru,Котляров Сергей Иванович,Генеральный Директор,[],5177746008204,28.09.2017,"г. Москва, вн.тер.г. Муниципальный округ Пресненский, пр-д 1-Й Красногвардейский, д. 22, стр. 2, помещ. 656",[],,https://companies.rbc.ru/id/5177746008204-ooo-nk-dzhaks/
1328470,"ООО ""НОВА ЭЛЕКТРОНИКС РУС""",1831197615,legal_entity_ru,Алексеев Роман Евгеньевич,Генеральный Директор,[],1201800003261,17.02.2020,"респ. Удмуртская, г. Ижевск, ул. Максима Горького, д. 155, офис 17",[],,https://companies.rbc.ru/id/1201800003261-obschestvo-s-ogranichennoj-otvetstvennostyu-nova-elektroniks-rus/
250041051,"ООО ""Наш Двор""",6672273916,legal_entity_ru,Дмитрошкин Алексей Алексеевич,Директор,[],1086672016628,30.06.2008,"обл. Свердловская, г. Екатеринбург, ул. Народной Воли, стр. 19а, офис 619",[],,https://companies.rbc.ru/id/1086672016628-ooo-nash-dvor/
204172,"ООО ""Нефтехиминвест""",0277067076,legal_entity_ru,Султангужин Искандер Хамитьянович,Директор,[],1050204434213,28.01.2005,"респ. Удмуртская, м.о. Камбарский Район, г. Камбарка, ул. Свердлова, д. 45",[],,https://companies.rbc.ru/id/1050204434213-ooo-neftehiminvest/
47941,"ООО ""Новые технологии""",4401141172,legal_entity_ru,Радаев Александр Сергеевич,Генеральный Директор,[],1134401002669,15.03.2013,"обл. Костромская, г. Кострома, ул. Калиновская, д. 40, помещ. 1, ком. 23",[],,https://companies.rbc.ru/id/1134401002669-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-novyie-tehnologii/
311970,"ООО ""Норд""",7733699079,legal_entity_ru,Емельяненко Кирилл Михайлович,Генеральный Директор,[],1097746256772,28.04.2009,"г. Москва, вн.тер.г. муниципальный округ Дорогомилово, ул. Киевская, д. 24, этаж 1 помещение VI",[],,https://companies.rbc.ru/id/1097746256772-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-nord/
1311853,"ООО ""ОКБ ""РАКИТА""",2309147281,legal_entity_ru,Петросян Сергей Арамович,Генеральный Директор,[],1152309003329,07.09.2015,"край Краснодарский, г. Краснодар, ул. Старокубанская, д. 2, Кабинет 19",[],,https://companies.rbc.ru/id/1152309003329-ooo-opyitno-konstruktorskoe-byuro-rakita/
82591,"ООО ""ОМНИ СЕЙЛ""",5010053410,legal_entity_ru,Махомет Сергей Анатольевич,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью «Опен Компьютер Солюшнз»"", ""inn"": ""503227330683""}]",1175007007757,07.06.2017,"обл. Московская, г. Дубна, ул. Флерова, д. 11, офис 76",[],,https://companies.rbc.ru/id/1175007007757-ooo-omni-sejl/
250000421,"ООО ""ОМНИ СЕЙЛ""",5010053410,legal_entity_ru,Махомет Сергей Анатольевич,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью «Опен Компьютер Солюшнз»"", ""inn"": ""503227330683""}]",1175007007757,07.06.2017,"обл. Московская, г. Дубна, ул. Флерова, д. 11, офис 76",[],,https://companies.rbc.ru/id/1175007007757-ooo-omni-sejl/
4215844,"ООО ""ОПТ ПРИМОРЬЕ""",2543144859,legal_entity_ru,Костычев Валерий Александрович,Генеральный Директор,[],1192536035735,20.11.2019,"край Приморский, г.о. Владивостокский, г. Владивосток, ул. Выселковая, д. 48, этаж 2, офис 24",[],,https://companies.rbc.ru/id/1192536035735-obschestvo-s-ogranichennoj-otvetstvennostyu-opt-primore/
766168,"ООО ""ОПТИКО""",1650412564,legal_entity_ru,Миннеханов Расим Мансурович,Директор,[],1221600029298,19.04.2022,"респ. Татарстан (Татарстан), г. Набережные Челны, пр-кт в.Фоменко, д. 52, кв. 97",[],,https://companies.rbc.ru/id/1221600029298-ooo-optiko/
250000402,"ООО ""ОФИЦИАЛЬНЫЙ МАГАЗИН""",7805582837,legal_entity_ru,,,[],1127847145557,23.03.2012,"г. Санкт-Петербург, вн.тер.г. Муниципальный округ Пулковский Меридиан, ул. Шереметьевская, д. 13, литера А, помещ. 11-Н",[],,https://companies.rbc.ru/id/1127847145557-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-belimpeks/
72728,"ООО ""ОнЛайн Трейд""",7735092378,legal_entity_ru,Посеуков Сергей Витальевич,Генеральный Директор,[],1027700458543,29.09.1998,"г. Москва, вн.тер.г. муниципальный округ Щукино, ул. Щукинская, д. 2, этаж 3 помещение 50",[],,https://companies.rbc.ru/id/1027700458543-ooo-onlajn-trejd/
4423140,"ООО ""Онтэкс РУ""",5044046964,legal_entity_ru,Чулков Евгений Викторович,Генеральный Директор,[],1055008702649,01.03.2005,"г. Москва, вн.тер.г. муниципальный округ Басманный, ул. Земляной Вал, д. 9, эт/пом/ком 10/I/3",[],,https://companies.rbc.ru/id/1055008702649-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-onteks-ru/
250024277,"ООО ""Оттон текстиль""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
686195,"ООО ""ПАЛОМА СЕРВИС""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
39240,"ООО ""ПАРФЮМСТАНДАРТ""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
56725,"ООО ""ПЛАНЕТА ИНСТРУМЕНТА""",5903144108,legal_entity_ru,Лепехин Виталий Геннадьевич,Директор,[],1195958041047,13.12.2019,"край Пермский, г. Пермь, ул. Дзержинского, д. 17, офис 226",[],,https://companies.rbc.ru/id/1195958041047-obschestvo-s-ogranichennoj-otvetstvennostyu-planeta-instrumenta/
76011,"ООО ""ПОИНТЕР""",7841082477,legal_entity_ru,Жилкин Никита Вячеславович,Генеральный Директор,[],1197847073115,27.03.2019,"г. Санкт-Петербург, вн.тер.г. Муниципальный округ Екатерингофский, ул. Курляндская, д. 28, литера в, помещ. 54-Н, ком. 106",[],,https://companies.rbc.ru/id/1197847073115-obschestvo-s-ogranichennoj-otvetstvennostyu-pointer/
4107935,"ООО ""ПОХОДНАЯ ЖИЗНЬ""",9723229208,legal_entity_ru,Сюй Линчжэ,Генеральный Директор,[],1247700319536,15.04.2024,"г. Москва, вн.тер. г. Муниципальный округ Марьино, ул. Люблинская, д. 151",[],,https://companies.rbc.ru/id/1247700319536-ooo-pohodnaya-zhizn/
179696,"ООО ""ПРОСЕРВИС""",7724490916,legal_entity_ru,Грудин Михаил Аркадьевич,Генеральный Директор,[],1197746630036,24.10.2019,"г. Москва, вн.тер.г. Муниципальный округ Печатники, пр-кт Волгоградский, д. 42, к. 23",[],,https://companies.rbc.ru/id/1197746630036-obschestvo-s-ogranichennoj-otvetstvennostyu-biletagent/
1265633,"ООО ""ПРОСТО ЗДОРОВО""",0100002876,legal_entity_ru,Богданов Иван Григорьевич,Директор,[],1220100002352,23.09.2022,"респ. Адыгея (Адыгея), г. Адыгейск, ул. Коммунистическая, д. 12/2",[],,https://companies.rbc.ru/id/1220100002352-ooo-prosto-zdorovo/
57041,"ООО ""Палитра""",6915012732,legal_entity_ru,Черепнов Александр Игоревич,Генеральный Директор,[],1106915000224,07.04.2010,"обл. Тверская, г. Торжок, ш. Калининское, д. 12г, помещ. 1",[],,https://companies.rbc.ru/id/1106915000224-ooo-palitra/
250123037,"ООО ""Перспектива 2ВК""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
731264,"ООО ""ПлейМаркет""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1717,"ООО ""Предприятие ""ФЭСТ""",4442016903,legal_entity_ru,Касаткина Эльвира Владимировна,Директор,[],1024400513708,09.10.1998,"обл. Костромская, г. Кострома, пр-кт Рабочий, д. 8",[],,https://companies.rbc.ru/id/1024400513708-ooo-predpriyatie-fest/
4093187,"ООО ""Проинструмент Инвест""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
133891,"ООО ""Промедик""",7725810446,legal_entity_ru,Ибятова Любовь Васильевна,Генеральный Директор,[],5137746124698,26.11.2013,"г. Москва, вн.тер.г. муниципальный округ Даниловский, ул. Восточная, д. 13",[],,https://companies.rbc.ru/id/5137746124698-ooo-promedik/
3972836,"ООО ""Профикс плюс""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1197353,"ООО ""Пуми-С""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
60664,"ООО ""РАЗУМНЫЙ ВЫБОР""",7726389213,legal_entity_ru,Сахаров Дмитрий Павлович,Генеральный Директор,[],5167746232110,19.10.2016,"г. Москва, вн.тер.г. Муниципальный округ Нагорный, пр-д Электролитный, д. 3б, стр. 6, помещ. III, ком. 5",[],,https://companies.rbc.ru/id/5167746232110-ooo-razumnyij-vyibor/
250013758,"ООО ""РАСПРОДАЖА""",7802965126,legal_entity_ru,Шатило Олег Александрович,Генеральный Директор,[],1257800048660,29.05.2025,"г. Санкт-Петербург, вн.тер. г. Муниципальный округ Сампсониевское, пр-кт Большой Сампсониевский, д. 72, лит Б, помещ. 5-Н, офис 5",[],,https://companies.rbc.ru/id/1257800048660-ooo-rasprodazha/
1392024,"ООО ""РЕНТЮГСТРОЙ""",2311289004,legal_entity_ru,Сазонов Андрей Викторович,Генеральный Директор,[],1192375038844,27.05.2019,"край Краснодарский, г. Краснодар, ул. им. Евдокии Бершанской, д. 353/5, помещ. 1",[],,https://companies.rbc.ru/id/1192375038844-obschestvo-s-ogranichennoj-otvetstvennostyu-rentyugstroj/
4091370,"ООО ""РМ-Плюс""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
327376,"ООО ""РПК""",6684033556,legal_entity_ru,Адиатуллина Эльвира Рафиковна,Директор,[],1196658005037,28.01.2019,"Свердловская обл., г. Первоуральск, ул. Строителей, дом 12, кв. 52",[],,https://companies.rbc.ru/id/1196658005037-obschestvo-s-ogranichennoj-otvetstvennostyu-ruspetrokem/
4420640,"ООО ""РЭДРЕЙ""",9719073710,legal_entity_ru,Харчамадзе Гела Гелаевич,Генеральный Директор,[],1247700725535,06.11.2024,"г. Москва, вн.тер. г. Муниципальный округ Соколиная Гора, пер. Медовый, д. 8, помещ. 1п",[],,https://companies.rbc.ru/id/1247700725535-ooo-redrej/
250043629,"ООО ""Рекламная компания""Позитив""",2462211458,legal_entity_ru,Бердинских Елена Александровна,Директор,[],1102468014197,25.03.2010,"край Красноярский, г. Красноярск, ул. Тамбовская, д. 23а, кв. 313,320",[],,https://companies.rbc.ru/id/1102468014197-ooo-reklamnaya-kompaniya-pozitiv/
1283055,"ООО ""Ресамент""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
640428,"ООО ""САНШАЙН""",7729604109,legal_entity_ru,Канцедал Владимир Владимирович,Генеральный Директор,[],1087746733040,09.06.2008,"г. Москва, вн.тер. г. Муниципальный округ Беговой, ул. Скаковая, д. 17, стр. 2, этаж 1, ком. 14",[],,https://companies.rbc.ru/id/1087746733040-ooo-sanshajn/
1373524,"ООО ""САТУРН""",2724241646,legal_entity_ru,Адысев Станислав Юрьевич,Директор,[],1202700014791,02.09.2020,"край Хабаровский, г. Хабаровск, ул. Иркутская, д. 6, офис 209",[],,https://companies.rbc.ru/id/1202700014791-obschestvo-s-ogranichennoj-otvetstvennostyu-saturn/
75966,"ООО ""СЕДРУС""",7709807968,legal_entity_ru,,,"[{""name"": ""Общество с ограниченной ответственностью «ГК Седрус»"", ""inn"": ""7743253283""}, {""name"": ""Общество с ограниченной ответственностью «Техальянс»"", ""inn"": ""9705105545""}]",5087746325960,30.10.2008,"г. Москва, вн.тер. г. муниципальный округ Сокол, ул. Зорге, д. 28, к. 1, эт/пом/ком 5/6/42",[],,https://companies.rbc.ru/id/5087746325960-ooo-sedrus/
1218445,"ООО ""СИБИРСКАЯ ШВЕЙНАЯ ФАБРИКА №1""",2465349510,legal_entity_ru,Ермолаев Дмитрий Сергеевич,Директор,[],1222400023702,28.09.2022,"край Красноярский, г. Красноярск, ул. 60 Лет Октября, зд. 121а/1, помещ. 1",[],,https://companies.rbc.ru/id/1222400023702-ooo-hors/
113652,"ООО ""СИМАГЛОБАЛ""",6679080470,legal_entity_ru,Обоскалов Константин Владиславович,Генеральный Директор,[],1156658079159,23.10.2015,"обл. Свердловская, г. Екатеринбург, ул. Черняховского, д. 86, офис 21",[],,https://companies.rbc.ru/id/1156658079159-ooo-simaglobal/
57423,"ООО ""СКАЙТЕКС""",3702226420,legal_entity_ru,Терехов Никита Геннадьевич,Генеральный Директор,[],1193702019048,23.09.2019,"обл. Ивановская, г. Иваново, ул. Спартака, д. 13, помещ. 40",[],,https://companies.rbc.ru/id/1193702019048-obschestvo-s-ogranichennoj-otvetstvennostyu-skajteks/
447094,"ООО ""СОНКЕЙ""",1655444739,legal_entity_ru,Фатеев Ильяс Геннадьевич,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью «Транспортные Технологии»"", ""inn"": ""667414075449""}]",1201600072541,13.10.2020,"респ. Татарстан (Татарстан), г. Казань, ул. Профсоюзная, д. 42, помещ. 17,17а",[],,https://companies.rbc.ru/id/1201600072541-obschestvo-s-ogranichennoj-otvetstvennostyu-sonkej/
391760,"ООО ""СПОРТИВ""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
4054604,"ООО ""СТРАНА ИНСТРУМЕНТОВ""",6700003752,legal_entity_ru,Ткачук Василий Сергеевич,Генеральный Директор,[],1236700011646,14.08.2023,"обл. Смоленская, г. Смоленск, ул. Николаева, д. 85, помещ. 14г",[],,https://companies.rbc.ru/id/1236700011646-ooo-ooo-strana-instrumentov/
1375300,"ООО ""СУРВ24""",7715429584,legal_entity_ru,Чвилев Дмитрий Геннадьевич,Генеральный Директор,[],1147746445945,22.04.2014,"г. Москва, вн.тер. г. Муниципальный округ Лианозово, ул. Угличская, д. 16",[],,https://companies.rbc.ru/id/1147746445945-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-surv24/
250002678,"ООО ""СЯОМИР""",7804713290,legal_entity_ru,Фокин Евгений Александрович,Генеральный Директор,[],1257800007464,30.01.2025,"г. Санкт-Петербург, вн.тер. г. Муниципальный округ Финляндский округ, ул. Минеральная, д. 23, лит А, помещ. 9-Н, офис 11",[],,https://companies.rbc.ru/id/1257800007464-ooo-syaomir/
