nm_id,name,category,military_class,wb_policy_clause,wb_policy_reason,seller,entity_type,origin,url
391217952,Плитник тактический разгрузочный,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Маресьев Сергей Сергеевич,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/391217952/detail.aspx
391662978,GTM-N4 Прибор ночного видения для охоты на шлем тактический,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""ХАЙТЕК""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/391662978/detail.aspx
395849084,Напашник тактический мультикам с баллистическим пакетом Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/395849084/detail.aspx
395866709,Напашник тактический мох с баллистическим пакетом Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/395866709/detail.aspx
395866710,Напашник тактический цифра с баллистическим пакетом Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/395866710/detail.aspx
395866711,Напашник тактический мох с баллистическим пакетом Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/395866711/detail.aspx
395866712,Напашник тактический мультикам с баллистическим пакетом Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/395866712/detail.aspx
395866713,Напашник тактический пиксель с баллистическим пакетом Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/395866713/detail.aspx
395991530,Бронежилет 8301 тактическая военный плитник олива,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/395991530/detail.aspx
397098252,Баллистика арамидная для плитника Атом 2.0 Gear Craft М L,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/397098252/detail.aspx
397120432,Плитник L XL с быстросъёмом,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Карзанов А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/397120432/detail.aspx
397614877,Кепка военная ВКПО уставная цифра,tactical_wear,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Купреев В. В.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/397614877/detail.aspx
397772824,Чехол на безухий шлем тактический (пиксель цифра),combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""ПРИЗВАНИЕ""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/397772824/detail.aspx
398998264,Разгрузочная система Бронежилет тактический Плитник,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Яицкая С. О.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/398998264/detail.aspx
399848603,Комплект баллистики в плитник Yakeda Бр1 С2 СВМПЭ 24 слоя,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Яицкая С. О.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/399848603/detail.aspx
399860939,Баллистика в плитник спина 1шт Yakeda Бр2 СВМПЭ 36 слоев,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Яицкая С. О.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/399860939/detail.aspx
399860940,Комплект баллистики в плитник Yakeda Бр2 С2 СВМПЭ 36 слоев,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Яицкая С. О.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/399860940/detail.aspx
400001388,Кап для тактического пояса или камербанда 23х12см,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Валиулова Ю. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/400001388/detail.aspx
400001389,Кап для тактического пояса или камербанда 23х12см,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Валиулова Ю. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/400001389/detail.aspx
400001390,Кап для тактического пояса или камербанда 23х12см,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Валиулова Ю. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/400001390/detail.aspx
400001391,Кап для тактического пояса или камербанда 23х12см,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Валиулова Ю. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/400001391/detail.aspx
400001392,Кап для тактического пояса или камербанда 23х12см,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Валиулова Ю. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/400001392/detail.aspx
400001393,Кап для тактического пояса или камербанда 23х12см,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Валиулова Ю. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/400001393/detail.aspx
400722585,Плитник размер L XL разгрузочный,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Карзанов А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/400722585/detail.aspx
401058663,Быстросброс для плитника,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Полесовой А. Б.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/401058663/detail.aspx
401593468,Баллистика СВМПЭ для бронежилета Атом Увеличенный Gear Craft,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/401593468/detail.aspx
401593469,Баллистика СВМПЭ для бронежилета Атом Увеличенный Gear Craft,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/401593469/detail.aspx
401866009,"Пятиточечник тактический ""Скат Большой"" ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401866009/detail.aspx
401899257,"Пятиточечник тактический ""Скат Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401899257/detail.aspx
401899307,"Пятиточечник тактический ""Скат Большой"" клякса",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401899307/detail.aspx
401901495,"Пятиточечник тактический ""Скат Большой"" мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401901495/detail.aspx
401902604,"Пятиточечник тактический ""Скат Большой"" снег",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401902604/detail.aspx
401903802,"Пятиточечник тактический ""Скат Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401903802/detail.aspx
401907789,"Пятиточечник тактический ""Скат Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401907789/detail.aspx
401909904,"Пятиточечник тактический ""Скат ПРО Большой"" ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401909904/detail.aspx
401913948,"Пятиточечник тактический ""Скат ПРО Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401913948/detail.aspx
401915285,"Пятиточечник тактический ""Скат ПРО Большой"" мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401915285/detail.aspx
401915650,"Пятиточечник тактический ""Скат ПРО Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401915650/detail.aspx
401918239,"Пятиточечник тактический ""Скат ПРО Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401918239/detail.aspx
401975846,"Защита затылка ""Барьер ПРО"" Бр1 мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401975846/detail.aspx
401976203,"Защита затылка ""Барьер ПРО"" Бр2 мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401976203/detail.aspx
401976821,"Защита затылка ""Барьер"" мультикам Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401976821/detail.aspx
401977361,"Защита затылка ""Барьер"" Бр2 мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/401977361/detail.aspx
402285140,Чехол бронежилета Атом 2.0 Даургар Мультикам,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,Савин Олег Эдуардович ИП,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/402285140/detail.aspx
403708666,Комплект облегченных плит для бронежилета Бронеплиты БР 2 шт,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,Tactics Official Store,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/403708666/detail.aspx
404160902,Бронежилет БР2 Архистратиг комплект с шеей и плечами,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,Волкогон Владимир Леонидович,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/404160902/detail.aspx
409917856,"Пятиточечник тактический ""Краб Большой"" ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409917856/detail.aspx
409933266,"Пятиточечник тактический ""Краб Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409933266/detail.aspx
409933583,"Пятиточечник тактический ""Краб Большой"" клякса",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409933583/detail.aspx
409933978,"Пятиточечник тактический ""Краб Большой"" мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409933978/detail.aspx
409934401,"Пятиточечник тактический ""Краб Большой"" снег",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409934401/detail.aspx
409934557,"Пятиточечник тактический ""Краб Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409934557/detail.aspx
409934898,"Пятиточечник тактический ""Краб Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409934898/detail.aspx
409935029,"Пятиточечник тактический ""Краб Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409935029/detail.aspx
409935553,"Пятиточечник тактический ""Краб ПРО Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409935553/detail.aspx
409935656,"Пятиточечник тактический ""Краб ПРО Большой"" мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409935656/detail.aspx
409935698,"Пятиточечник тактический ""Краб ПРО Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409935698/detail.aspx
409935807,"Пятиточечник тактический ""Краб ПРО Большой""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/409935807/detail.aspx
414369695,КАП HEXS Камербанд для бронежилета Олива,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Овчинников М. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/414369695/detail.aspx
414369697,КАП HEXS Камербанд для бронежилета Койот,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Овчинников М. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/414369697/detail.aspx
418149166,"Чехол под бронежилет Север TV-124-MCN-A, Multicam",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""Девелопус""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/418149166/detail.aspx
423427077,"Защита бедра противоосколочная ""Барьер ПРО"" Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/423427077/detail.aspx
423445078,"Защита бедра противоосколочная ""Барьер ПРО"" Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/423445078/detail.aspx
423451883,"Защита голени противоосколочная ""Барьер ПРО"" Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/423451883/detail.aspx
423452513,"Защита голени противоосколочная ""Барьер ПРО"" Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/423452513/detail.aspx
423453979,"Защита плеча противоосколочная ""Барьер ПРО"" Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/423453979/detail.aspx
423454166,"Защита плеча противоосколочная ""Барьер ПРО"" Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/423454166/detail.aspx
423458763,Защита предплечья с кистью противоосколочная Барьер ПРО Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/423458763/detail.aspx
423459450,Защита предплечья с кистью противоосколочная Барьер ПРО Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/423459450/detail.aspx
428433905,"Напашник Шторм с карманом с СВМПЭ баллистикой, мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/428433905/detail.aspx
428433906,"Напашник Шторм с карманом с СВМПЭ баллистикой, ЕМР цифра",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/428433906/detail.aspx
428433907,"Напашник Шторм с карманом с СВМПЭ баллистикой, олива",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/428433907/detail.aspx
428445873,Баллистика арамидная для защиты шеи Ворот Mordor Tac,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/428445873/detail.aspx
428450418,"Защита плеч увеличенная с арамидной баллистикой, ЕМР цифра",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/428450418/detail.aspx
428450419,"Защита плеч увеличенная с арамидной баллистикой, олива",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/428450419/detail.aspx
430353280,Комплект противоосколочный Stich Defense mod.4 Multicam,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""ФИНИСТ М""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/430353280/detail.aspx
430983119,Баллистика БР1 в пояс тактический от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/430983119/detail.aspx
430983120,Баллистика БР1 в пояс тактический от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/430983120/detail.aspx
430983121,Баллистика БР1 в пояс тактический от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/430983121/detail.aspx
430983122,Баллистика БР1 в пояс тактический от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/430983122/detail.aspx
430983123,Баллистика БР1 в пояс тактический от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/430983123/detail.aspx
431035936,Баллистика БР2 в широкий пояс тактический от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/431035936/detail.aspx
431158497,Баллистика БР1 в напашный подсумок,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/431158497/detail.aspx
431791463,Бронежилет Universal Armor тактический пиксель,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/431791463/detail.aspx
431791464,Бронежилет Universal Armor тактический пиксель с плитами,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/431791464/detail.aspx
431909123,БР1 в защиту плеч от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/431909123/detail.aspx
431909124,БР2 в защиту плеч от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/431909124/detail.aspx
431917442,БР1 для защиты шеи от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/431917442/detail.aspx
431917444,БР2 для защиты шеи от,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/431917444/detail.aspx
434147282,"Напашник увеличенный с СВМПЭ баллистикой Wzor, мультикам",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/434147282/detail.aspx
434147283,Напашник увеличенный с СВМПЭ баллистикой цифра,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/434147283/detail.aspx
434152669,Баллистика арамидная для плитника Атом 2.0 Gear Craft XL,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/434152669/detail.aspx
434152670,Баллистика арамидная для плитника Атом 2.0 Gear Craft XXL,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/434152670/detail.aspx
435141199,Баллистика СВМПЭ для бронежилета Сканда Ars Arma (L XL),body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Вторыгина Е. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/435141199/detail.aspx
435476283,"Защита бедра противоосколочная ""Барьер ПРО"" Бр1 ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/435476283/detail.aspx
435476460,"Защита бедра противоосколочная ""Барьер ПРО"" Бр2 ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/435476460/detail.aspx
435477022,"Защита голени противоосколочная ""Барьер ПРО"" Бр1 ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/435477022/detail.aspx
435477082,"Защита голени противоосколочная ""Барьер ПРО"" Бр2 ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/435477082/detail.aspx
435477785,"Защита плеча противоосколочная ""Барьер ПРО"" Бр1 ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/435477785/detail.aspx
435477932,"Защита плеча противоосколочная ""Барьер ПРО"" Бр2 ЕМР (цифра)",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/435477932/detail.aspx
